timestamp,open,high,low,close,volume
2025-01-09T11:45:00+05:30,24113,24117,24106,24111,120000
2025-01-09T11:50:00+05:30,24110,24114,24103,24108,120000
2025-01-09T11:55:00+05:30,24107,24111,24100,24105,120000
2025-01-09T12:00:00+05:30,24104,24108,24097,24102,120000
2025-01-09T12:05:00+05:30,24101,24105,24094,24099,120000
2025-01-09T12:10:00+05:30,24098,24102,24091,24096,120000
2025-01-09T12:15:00+05:30,24095,24099,24088,24093,120000
2025-01-09T12:20:00+05:30,24092,24096,24085,24090,120000
2025-01-09T12:25:00+05:30,24089,24093,24082,24087,120000
2025-01-09T12:30:00+05:30,24086,24090,24079,24084,120000
2025-01-09T12:35:00+05:30,24083,24087,24076,24081,120000
2025-01-09T12:40:00+05:30,24080,24084,24073,24078,120000
2025-01-09T12:45:00+05:30,24077,24081,24070,24075,120000
2025-01-09T12:50:00+05:30,24074,24078,24067,24072,120000
2025-01-09T12:55:00+05:30,24071,24075,24064,24069,120000
2025-01-09T13:00:00+05:30,24068,24072,24061,24066,120000
2025-01-09T13:05:00+05:30,24065,24069,24058,24063,120000
2025-01-09T13:10:00+05:30,24062,24066,24055,24060,120000
2025-01-09T13:15:00+05:30,24059,24063,24052,24057,120000
2025-01-09T13:20:00+05:30,24056,24060,24049,24054,120000
2025-01-09T13:25:00+05:30,24053,24057,24046,24051,120000
2025-01-09T13:30:00+05:30,24050,24054,24043,24048,120000
2025-01-09T13:35:00+05:30,24047,24051,24040,24045,120000
2025-01-09T13:40:00+05:30,24044,24048,24037,24042,120000
2025-01-09T13:45:00+05:30,24041,24045,24034,24039,120000
2025-01-09T13:50:00+05:30,24038,24042,24031,24036,120000
2025-01-09T13:55:00+05:30,24035,24039,24028,24033,120000
2025-01-09T14:00:00+05:30,24032,24036,24025,24030,120000
2025-01-09T14:05:00+05:30,24029,24033,24022,24027,120000
2025-01-09T14:10:00+05:30,24026,24030,24019,24024,120000
2025-01-09T14:15:00+05:30,24023,24027,24016,24021,120000
2025-01-09T14:20:00+05:30,24020,24024,24013,24018,120000
2025-01-09T14:25:00+05:30,24017,24021,24010,24015,120000
2025-01-09T14:30:00+05:30,24014,24018,24007,24012,120000
2025-01-09T14:35:00+05:30,24011,24015,24004,24009,120000
2025-01-09T14:40:00+05:30,24008,24012,24001,24006,120000
2025-01-09T14:45:00+05:30,24005,24009,23998,24003,120000
2025-01-09T14:50:00+05:30,24002,24006,23995,24000,120000
2025-01-09T14:55:00+05:30,23999,24003,23992,23997,120000
2025-01-09T15:00:00+05:30,23996,24000,23989,23994,120000
2025-01-09T15:05:00+05:30,23993,23997,23986,23991,120000
2025-01-09T15:10:00+05:30,23990,23994,23983,23988,120000
2025-01-09T15:15:00+05:30,23987,23991,23980,23985,120000
2025-01-09T15:20:00+05:30,23984,23988,23977,23982,120000
2025-01-09T15:25:00+05:30,23981,23985,23974,23979,120000
2025-01-09T15:30:00+05:30,23978,23982,23971,23976,120000
