timestamp,open,high,low,close,volume
2025-01-08T11:45:00+05:30,24101,24104,24099,24102,90000
2025-01-08T11:50:00+05:30,24099,24101,24096,24098,90000
2025-01-08T11:55:00+05:30,24100,24103,24098,24101,90000
2025-01-08T12:00:00+05:30,24101,24103,24098,24100,90000
2025-01-08T12:05:00+05:30,24099,24102,24097,24100,90000
2025-01-08T12:10:00+05:30,24100,24102,24097,24099,90000
2025-01-08T12:15:00+05:30,24101,24104,24099,24102,90000
2025-01-08T12:20:00+05:30,24099,24101,24096,24098,90000
2025-01-08T12:25:00+05:30,24100,24103,24098,24101,90000
2025-01-08T12:30:00+05:30,24101,24103,24098,24100,90000
2025-01-08T12:35:00+05:30,24099,24102,24097,24100,90000
2025-01-08T12:40:00+05:30,24100,24102,24097,24099,90000
2025-01-08T12:45:00+05:30,24101,24104,24099,24102,90000
2025-01-08T12:50:00+05:30,24099,24101,24096,24098,90000
2025-01-08T12:55:00+05:30,24100,24103,24098,24101,90000
2025-01-08T13:00:00+05:30,24101,24103,24098,24100,90000
2025-01-08T13:05:00+05:30,24099,24102,24097,24100,90000
2025-01-08T13:10:00+05:30,24100,24102,24097,24099,90000
2025-01-08T13:15:00+05:30,24101,24104,24099,24102,90000
2025-01-08T13:20:00+05:30,24099,24101,24096,24098,90000
2025-01-08T13:25:00+05:30,24100,24103,24098,24101,90000
2025-01-08T13:30:00+05:30,24101,24103,24098,24100,90000
2025-01-08T13:35:00+05:30,24099,24102,24097,24100,90000
2025-01-08T13:40:00+05:30,24100,24102,24097,24099,90000
2025-01-08T13:45:00+05:30,24101,24104,24099,24102,90000
2025-01-08T13:50:00+05:30,24099,24101,24096,24098,90000
2025-01-08T13:55:00+05:30,24100,24103,24098,24101,90000
2025-01-08T14:00:00+05:30,24101,24103,24098,24100,90000
2025-01-08T14:05:00+05:30,24099,24102,24097,24100,90000
2025-01-08T14:10:00+05:30,24100,24102,24097,24099,90000
2025-01-08T14:15:00+05:30,24101,24104,24099,24102,90000
2025-01-08T14:20:00+05:30,24099,24101,24096,24098,90000
2025-01-08T14:25:00+05:30,24100,24103,24098,24101,90000
2025-01-08T14:30:00+05:30,24101,24103,24098,24100,90000
2025-01-08T14:35:00+05:30,24099,24102,24097,24100,90000
2025-01-08T14:40:00+05:30,24100,24102,24097,24099,90000
2025-01-08T14:45:00+05:30,24101,24104,24099,24102,90000
2025-01-08T14:50:00+05:30,24099,24101,24096,24098,90000
2025-01-08T14:55:00+05:30,24100,24103,24098,24101,90000
2025-01-08T15:00:00+05:30,24101,24103,24098,24100,90000
2025-01-08T15:05:00+05:30,24099,24102,24097,24100,90000
2025-01-08T15:10:00+05:30,24100,24102,24097,24099,90000
2025-01-08T15:15:00+05:30,24101,24104,24099,24102,90000
2025-01-08T15:20:00+05:30,24099,24101,24096,24098,90000
2025-01-08T15:25:00+05:30,24100,24103,24098,24101,90000
2025-01-08T15:30:00+05:30,24101,24103,24098,24100,90000
